Experiment	Subject	Age	Gender	Num_Chinese	English	Trial	RT	Item	Key_T	Error	Duration	SyLen_factor	SegLen_factor	SegName	Syllables	SyStruct	Block	Decay_boxcox	HD	PND	NF	Freq
exp3	p18	25	F	3	7	114	0.978	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	2.5	3.165
exp3	p19	27	F	2	7	2	1.175	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp3	p20	26	F	2	7	12	1.181	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp3	p21	26	F	2	7	72	1.096	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	2.5	3.165
exp3	p22	26	M	1	7	69	1.12	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	2.5	3.165
exp3	p23	23	F	3	7	37	1.141	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	2.5	3.165
exp3	p24	23	F	1	7	22	0.981	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp3	p25	19	M	2	9	141	0.847	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	NA	1	4	2.5	3.165
exp3	p26	19	F	2	7	18	1.291	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp3	p27	20	F	3	7	47	0.926	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	2.5	3.165
exp3	p29	30	F	2	7	78	1.033	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p30	23	F	2	7	74	1.039	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p31	38	F	1	8	84	0.947	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p32	19	F	1	7	108	1.162	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p33	19	F	2	8	105	1.152	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p34	27	F	2	7	37	0.923	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b2	NA	1	4	2.5	3.165
exp3	p35	32	F	3	8	94	0.797	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp3	p36	24	M	3	7	33	0.887	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p36	31	M	2	8	25	1.194	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p14	38	M	2	5	42	1.014	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p18	19	F	2	6	89	1.433	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	NA	1	4	2.5	3.165
exp2	p41	26	F	1	6	19	1.289	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p20	23	M	2	7	42	1.141	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p44	23	F	2	8	19	1.449	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p02	26	M	3	8	44	1.187	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p30	23	F	2	8	25	1.03	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p24	21	M	2	6	43	1.196	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p12	26	M	2	6	42	0.986	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p33	26	F	1	6	115	1.068	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99659	1	4	2.5	3.165
exp2	p47	23	F	1	7	111	1.972	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99701	1	4	2.5	3.165
exp2	p04	24	F	1	5	44	1.209	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p22	22	F	2	7	43	1.161	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p29	20	M	4	6	25	0.995	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p40	22	F	2	7	22	1.075	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p25	23	M	2	6	141	1.02	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	0.99757	1	4	2.5	3.165
exp2	p10	28	M	2	7	42	1.026	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p01	19	M	2	7	44	1.066	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p39	22	M	2	8	22	1.218	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p37	20	F	3	8	22	1.113	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p16	20	F	3	7	89	0.985	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.9977	1	4	2.5	3.165
exp2	p05	23	F	3	7	44	0.991	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p09	19	M	2	7	92	0.851	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99751	1	4	2.5	3.165
exp2	p46	29	F	2	7	111	1.121	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99729	1	4	2.5	3.165
exp2	p19	26	F	3	8	89	1.105	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99692	1	4	2.5	3.165
exp2	p45	23	F	2	7	111	1.106	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99718	1	4	2.5	3.165
exp2	p26	24	F	1	7	141	1.024	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	0.99708	1	4	2.5	3.165
exp2	p35	23	F	2	6	25	1.001	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p07	26	F	3	7	92	1.144	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99791	1	4	2.5	3.165
exp2	p08	19	M	3	7	92	0.944	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.9981	1	4	2.5	3.165
exp2	p28	23	F	1	8	141	0.904	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	0.99654	1	4	2.5	3.165
exp2	p15	23	F	1	7	89	1.13	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99723	1	4	2.5	3.165
exp2	p27	23	F	1	8	141	1.05	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b4	0.9976	1	4	2.5	3.165
exp2	p31	38	F	2	6	115	0.934	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99656	1	4	2.5	3.165
exp2	p13	28	M	2	6	42	1.069	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p17	23	M	3	5	89	1.156	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99789	1	4	2.5	3.165
exp2	p11	25	M	3	8	92	0.993	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99769	1	4	2.5	3.165
exp2	p06	21	F	3	8	92	1.228	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99661	1	4	2.5	3.165
exp2	p21	21	F	3	5	43	1.095	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p43	26	M	2	7	19	1.046	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p38	24	F	1	6	22	1.113	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p32	26	F	2	5	115	0.917	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99756	1	4	2.5	3.165
exp2	p42	20	F	1	7	19	1.004	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p34	26	M	2	6	115	1.097	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b3	0.99796	1	4	2.5	3.165
exp2	p23	23	F	3	8	43	0.988	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp2	p03	28	F	1	7	44	1.328	he2 zi0	x@2z10	0	798	sy2	seg4	4-Segment	Disyllable	CV CV	b1	NA	1	4	2.5	3.165
exp1	p05	19	M	2	7	137	0.705	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p10	20	F	2	8	49	0.79	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p06	22	F	6	8	24	0.656	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p19	20	M	2	6	92	0.805	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p30	35	M	3	6	24	0.854	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p07	24	F	3	6	24	0.846	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p09	24	F	1	5	114	0.853	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p04	19	M	2	5	137	0.821	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p21	22	F	1	8	92	0.73	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p32	24	F	3	6	114	0.799	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p08	23	F	2	7	114	0.798	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p14	24	F	2	6	28	0.514	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p03	25	F	2	9	101	0.692	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p20	23	F	1	5	92	1.015	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p23	19	M	3	6	97	0.821	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p27	29	M	2	9	20	0.907	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p28	21	M	2	8	20	0.68	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p17	20	F	2	8	36	0.992	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p26	20	M	3	5	123	0.569	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p02	19	M	2	7	101	0.885	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p33	20	F	2	1	64	0.941	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p01	27	F	2	6	101	0.979	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p11	22	F	3	7	49	0.83	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p24	19	M	1	7	123	0.696	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p12	21	F	2	8	64	0.712	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p16	19	F	1	8	36	0.744	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p29	20	F	3	8	137	1.004	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p15	18	F	3	8	28	1.007	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p34	28	M	2	5	36	1.165	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p18	21	F	3	6	92	0.825	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p13	19	F	1	8	64	0.858	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p25	23	M	2	8	97	0.737	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp1	p31	18	F	1	7	49	0.681	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	NA	NA	1	16	4.401	3.488
exp3	p25	19	M	2	9	41	0.753	hen4	x@n4	han4	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p01	25	F	3	7	63	0.715	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p02	24	F	1	7	90	0.758	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p03	34	M	2	7	54	1.047	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p04	28	F	2	7	27	0.988	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p05	28	F	3	6	77	1.111	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p06	27	M	2	6	21	0.938	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p07	26	M	1	6	131	0.801	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp3	p08	24	F	1	6	77	0.646	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p09	25	F	1	7	31	0.778	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p10	21	F	2	7	16	0.756	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p11	33	M	1	5	27	0.695	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p12	28	F	2	6	90	0.61	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p13	28	M	1	6	90	0.63	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p14	28	F	2	7	63	0.814	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p15	24	F	3	7	113	0.874	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp3	p16	29	F	2	6	93	0.829	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p17	27	M	1	6	95	0.558	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p18	25	F	3	7	77	0.884	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p19	27	F	2	7	139	0.816	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp3	p20	26	F	2	7	88	0.855	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p21	26	F	2	7	99	0.945	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p22	26	M	1	7	18	0.904	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p23	23	F	3	7	90	0.813	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p24	23	F	1	7	63	1.058	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p26	19	F	2	7	129	1.086	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp3	p27	20	F	3	7	95	0.691	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	NA	1	16	4.401	3.488
exp3	p29	30	F	2	7	5	0.969	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p30	23	F	2	7	31	0.853	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p31	38	F	1	8	52	0.73	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p32	19	F	1	7	135	0.84	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp3	p33	19	F	2	8	54	0.885	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	NA	1	16	4.401	3.488
exp3	p34	27	F	2	7	18	0.769	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p35	32	F	3	8	27	0.685	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp3	p36	24	M	3	7	113	0.731	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	NA	1	16	4.401	3.488
exp2	p05	23	F	3	7	111	0.773	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99681	1	16	4.401	3.488
exp2	p31	38	F	2	6	46	0.74	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p21	21	F	3	5	59	1.011	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99765	1	16	4.401	3.488
exp2	p02	26	M	3	8	111	0.879	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99721	1	16	4.401	3.488
exp2	p01	19	M	2	7	111	0.814	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99644	1	16	4.401	3.488
exp2	p36	31	M	2	8	38	1.197	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p12	26	M	2	6	34	0.822	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p41	26	F	1	6	102	1.577	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99778	1	16	4.401	3.488
exp2	p23	23	F	3	8	59	0.872	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99739	1	16	4.401	3.488
exp2	p42	20	F	1	7	102	0.736	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99747	1	16	4.401	3.488
exp2	p16	20	F	3	7	124	0.809	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99748	1	16	4.401	3.488
exp2	p13	28	M	2	6	34	0.911	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p34	26	M	2	6	46	0.884	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p03	28	F	1	7	111	1.067	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99807	1	16	4.401	3.488
exp2	p43	26	M	2	7	102	0.848	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99683	1	16	4.401	3.488
exp2	p44	23	F	2	8	102	0.993	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99725	1	16	4.401	3.488
exp2	p46	29	F	2	7	107	1.028	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99729	1	16	4.401	3.488
exp2	p17	23	M	3	5	124	0.904	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99743	1	16	4.401	3.488
exp2	p11	25	M	3	8	147	0.693	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99772	1	16	4.401	3.488
exp2	p15	23	F	1	7	124	1.04	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99752	1	16	4.401	3.488
exp2	p25	23	M	2	6	74	0.96	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99797	1	16	4.401	3.488
exp2	p28	23	F	1	8	74	0.93	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99771	1	16	4.401	3.488
exp2	p06	21	F	3	8	147	1.135	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99678	1	16	4.401	3.488
exp2	p22	22	F	2	7	59	1.043	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99732	1	16	4.401	3.488
exp2	p07	26	F	3	7	147	1.117	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.9979	1	16	4.401	3.488
exp2	p47	23	F	1	7	107	1.417	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99701	1	16	4.401	3.488
exp2	p35	23	F	2	6	38	0.873	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p37	20	F	3	8	102	0.912	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99726	1	16	4.401	3.488
exp2	p38	24	F	1	6	102	0.802	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99712	1	16	4.401	3.488
exp2	p24	21	M	2	6	59	1.065	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b2	0.99777	1	16	4.401	3.488
exp2	p39	22	M	2	8	102	0.926	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99792	1	16	4.401	3.488
exp2	p30	23	F	2	8	38	0.787	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p08	19	M	3	7	147	1	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99803	1	16	4.401	3.488
exp2	p04	24	F	1	5	111	0.969	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99728	1	16	4.401	3.488
exp2	p40	22	F	2	7	102	0.853	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99698	1	16	4.401	3.488
exp2	p32	26	F	2	5	46	0.868	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p09	19	M	2	7	147	0.829	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b4	0.99736	1	16	4.401	3.488
exp2	p33	26	F	1	6	46	0.866	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p45	23	F	2	7	107	0.815	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b3	0.99718	1	16	4.401	3.488
exp2	p20	23	M	2	7	34	0.936	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p10	28	M	2	7	34	1.033	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
exp2	p14	38	M	2	5	34	0.776	hen4	x@n4	0	594	sy1	seg3	3-Segment	Monosyllable	CVN	b1	NA	1	16	4.401	3.488
